"","mse","station_id","long","lat"
"162",4.33260360845514,288,-116.88,43.63
"163",4.4778225617284,289,-120.6205074,46.6950326
"164",3.94943269565862,290,-116.81,43.59
"165",4.23130434582092,291,-121.51794708,45.684725725
"166",3.55955302710118,292,-116.77,43.61
"167",3.82199961813666,293,-116.47,43.5
"168",2.08856664580073,294,-118.703125,46.623326
"169",2.56275618671106,295,-122.4190611,48.9185156
"170",3.59912281207133,296,-117.405109,46.606203
"171",2.1782150841115,297,-118.9898754,47.2183533
"172",3.59780275962237,298,-120.41496629,46.59125909
"173",2.55274141957722,299,-122.39108,48.43926
"174",2.65366913233458,301,-117.2246078,46.9322763
"175",4.92974866226,302,-120.6231165,47.5943777
"176",2.43390453712349,303,-117.146045,46.694612
"177",3.1344618086071,304,-118.0361629,47.6727368
"178",3.59243566684055,306,-117.03979,47.40954
"179",2.40667084409991,307,-116.84,43.62
"180",4.50897483868561,308,-116.6736803,43.4756364
"181",3.6235727151612,309,-116.75,43.56
"182",3.59389533978423,312,-116.99,43.72
"183",3.7993961454826,313,-117.01,46.45
"184",2.81539088670817,314,-119.4321209,47.6124497
"185",2.68288359442543,315,-117.51447886,47.08306302
"186",3.78321032547699,316,-120.2583198,47.3336878
"187",3.60328953210914,317,-120.6987544,46.5959873
"188",3.89816268407986,318,-120.01439,46.291034
"189",4.95112218754335,319,-118.2103863,46.0886665
"190",3.8511282964424,320,-122.964128,46.949328
"191",2.24390964609054,321,-116.93,46.34
"192",5.81065137927245,322,-120.4001455,46.9032106
"193",4.17093746227709,323,-120.49750759,46.42855379
"194",3.79219080125877,324,-122.8200095,48.1240829
"195",4.02273510176844,325,-116.78,43.58
"196",6.03402101199791,486,-122.6640264,48.4934105
"197",3.26415936992081,487,-122.16785,48.186645
"198",2.8125723722802,488,-118.827191,46.304904
"199",2.15976922500535,489,-122.713705,48.986025
"200",4.43419390432099,490,-119.5694685,46.9613947
"201",4.06964532676721,491,-121.761484,48.531842
"202",2.7924150727329,492,-123.23871,44.56636
"203",2.8301135009311,493,-117.0615725,47.0319406
"204",4.79030308988764,494,-120.6318666,46.6843517
"205",4.91004214494393,496,-117.833036,47.11910359
"206",2.23070356387695,497,-118.573787,47.007121
"207",4.49568729766804,498,-121.4798489,48.5155124
"208",2.92277486187845,499,-119.043684,46.789309
"209",3.1380195870941,500,-117.3912643,47.3085676
"210",1.72255820301783,501,-121.1848159,45.5842802
"211",4.04391424868699,502,-119.270158,46.331196
"212",3.23331552812071,503,-122.1899151,48.5030684
"213",2.40622767887593,504,-123.183775,48.098604
"214",4.92189263792983,505,-122.77687,45.03886
"215",3.88859322222222,506,-116.6940363,43.4621843
"216",2.13291291788043,507,-122.3515533,48.2273726
"217",3.24052356111981,508,-121.842071,47.856002
"218",2.74290669191919,509,-122.1977081,48.989802
"219",3.91949317539141,511,-122.651271,45.677594
"220",4.92647954408841,519,-121.534474,45.585106
"221",5.6019050749855,520,-121.568987,45.528275
"222",3.58100833438672,521,-121.155962,45.573068
"223",3.04519941712204,522,-121.194411,45.570032
"224",3.91294684431406,523,-121.078321,45.488018
"225",4.07436857741133,524,-121.220197,45.572183
"226",3.82370392666914,525,-121.107066,45.480542
"227",3.34626331286723,526,-121.100683,45.480919
"228",7.35474945987654,527,-121.169991,45.42588
"229",4.11363801044634,528,-121.18043,45.416986
"230",4.53358966969177,529,-121.113611,45.499947
"231",3.47754205929285,530,-121.115285,45.502624
"232",5.73485655254338,531,-121.02837,45.53422
"233",3.8226010363764,532,-121.033681,45.537196
"234",5.53184528746654,533,-121.598373,45.536194
"235",7.00503702120925,534,-121.186643,45.576011
"236",3.23928018139182,535,-119.1515024,45.7548769
"237",5.02947560894228,536,-121.234771,45.435459
"238",4.07379465827483,537,-121.235824,45.598363
"239",5.60077477499005,538,-121.221833,45.600938
"240",6.46840413841071,539,-121.613462,45.5322
"241",4.37168613236187,540,-121.501767,45.632586
"242",5.89681602947033,541,-121.581467,45.486347
"243",7.35224801756885,542,-121.617591,45.649002
"244",2.96917943314206,543,-119.2595292,46.015957
"245",4.35630393387738,544,-121.529396,45.652673
"246",6.42411949003928,545,-120.6056017,46.66129809
"247",2.85953003882069,546,-119.0233,46.0845
"248",4.21257183087227,547,-121.536622,45.683066
"249",3.83621039165602,548,-121.122602,45.591466
"250",5.27142478663015,549,-121.127086,45.587531
"251",7.29363149366472,550,-121.152836,45.583372
"252",5.65871850495184,551,-121.219151,45.579052
"253",5.04426358024692,552,-121.613352,45.519485
"254",3.7031026271311,553,-119.063600299,46.190903399
"255",6.59674391250844,554,-121.257045,45.433226
"256",6.87864918535316,555,-121.577088,45.509927
"257",3.43363422337066,556,-121.513797,45.684204
"258",7.28825565708252,557,-121.602895,45.51422
"259",6.44842192366659,558,-121.595917,45.546461
"260",6.09485073906106,559,-121.635121,45.582989
"261",6.20086133882031,560,-121.59231,45.469859
"262",3.16802021017558,561,-121.230009,45.59027
"263",3.5812465343339,562,-121.518117,45.684778
"264",7.48047796740095,563,-121.545956,45.637154
"265",4.32174709465021,564,-121.37356,45.66617
"266",5.54857604303124,565,-121.520481,45.60517
"267",3.60461416236912,566,-121.517278,45.68984
"268",6.07273448729371,567,-120.65500449,46.6482422
"269",4.4240679337232,568,-121.56278,45.643285
"270",3.98661079365079,569,-121.136241,45.633907
"271",4.16836404271367,570,-121.178682,45.594565
"272",3.11707296156797,571,-119.40752,46.054377
"273",3.4436800516147,572,-119.5401443,45.7857745
"274",5.92328423101067,573,-121.588405,45.521593
"275",3.72699228594186,574,-121.362512,45.67505
"276",3.21550745038287,575,-119.0559611,46.022914
